04.05.2018 00:05,412.9609480030475
04.05.2018 01:05,402.60846641411496
04.05.2018 02:05,398.8478147908636
04.05.2018 03:05,402.92797444044305
04.05.2018 04:05,411.04829783753246
04.05.2018 05:05,403.93349730660265
04.05.2018 06:05,378.42105854957043
04.05.2018 07:05,384.5899946967448
04.05.2018 08:05,390.27497780519775
04.05.2018 09:05,393.3765560115328
04.05.2018 10:05,393.6811913382597
04.05.2018 11:05,396.15762368297453
04.05.2018 12:05,396.58130978141014
04.05.2018 13:05,395.2858689151942
04.05.2018 14:05,395.4127709728367
04.05.2018 15:05,381.1835940881975
04.05.2018 16:05,375.64745568822127
04.05.2018 17:05,378.1681543733878
04.05.2018 18:05,387.23526436323203
04.05.2018 19:05,400.9096683372572
04.05.2018 20:05,383.03839234009934
04.05.2018 21:05,362.60344306633294
04.05.2018 22:05,396.76438877679624
04.05.2018 23:05,410.07172807315794
05.05.2018 00:05,371.4794219724879
05.05.2018 01:05,408.2324495524807
05.05.2018 02:05,442.09656985316866
05.05.2018 03:05,457.37386059152993
05.05.2018 04:05,450.3813337369465
05.05.2018 05:05,438.5243162822536
05.05.2018 06:05,427.81824511942034
05.05.2018 07:05,442.250305549561
05.05.2018 08:05,453.7228875582735
05.05.2018 09:05,441.46318439360886
05.05.2018 10:05,432.97591062552203
05.05.2018 11:05,430.1624836856603
05.05.2018 12:05,428.6161224345968
05.05.2018 13:05,425.1393478899564
05.05.2018 14:05,418.9371403460549
05.05.2018 15:05,411.6318260083654
05.05.2018 16:05,407.3729806283193
05.05.2018 17:05,395.50419759141823
05.05.2018 18:05,389.34343815990246
05.05.2018 19:05,387.4633749937339
05.05.2018 20:05,394.97886992616316
05.05.2018 21:05,390.2974251041073
05.05.2018 22:05,387.8364770847968
05.05.2018 23:05,395.6089209503946
06.05.2018 00:05,397.8217200052013
06.05.2018 01:05,401.1548501422665
06.05.2018 02:05,363.7571268563403
06.05.2018 03:05,293.53783488954963
06.05.2018 04:05,361.11517475555826
06.05.2018 05:05,401.6736661282356
06.05.2018 06:05,393.0956643415264
06.05.2018 07:05,404.8023110831366
06.05.2018 08:05,420.8692342238579
06.05.2018 09:05,434.19566873879796
06.05.2018 10:05,432.8062668384417
06.05.2018 11:05,414.700818954123
06.05.2018 12:05,427.4358123590684
06.05.2018 13:05,440.95849433949184
06.05.2018 14:05,463.6993136743942
06.05.2018 15:05,453.1344340872192
06.05.2018 16:05,459.7027831664441
06.05.2018 17:05,463.54252933942536
06.05.2018 18:05,456.10597965003006
06.05.2018 19:05,446.9411372537396
06.05.2018 20:05,439.9908294116568
06.05.2018 21:05,427.3430372705492
06.05.2018 22:05,443.94456928506196
06.05.2018 23:05,447.38672650541304
07.05.2018 00:05,439.46343800238037
07.05.2018 01:05,447.9961891973933
07.05.2018 02:05,466.8414935897221
07.05.2018 03:05,458.1772191310417
07.05.2018 04:05,447.3776038252183
07.05.2018 05:05,430.0727325485291
07.05.2018 06:05,378.3206486332712
07.05.2018 07:05,375.09800288997246
07.05.2018 08:05,379.0020919397597
07.05.2018 09:05,373.3991769292614
07.05.2018 10:05,388.60248344707315
07.05.2018 11:05,382.83481505517983
07.05.2018 12:05,389.3037635384974
07.05.2018 13:05,383.24122695299525
07.05.2018 14:05,390.8391233764971
07.05.2018 15:05,340.6062294388199
07.05.2018 16:05,362.5437919212268
07.05.2018 17:05,411.2699324801939
07.05.2018 18:05,421.8639628188063
07.05.2018 19:05,413.29640556509446
07.05.2018 20:05,415.6129731822164
07.05.2018 21:05,421.33439296128415
07.05.2018 22:05,412.4793957274766
07.05.2018 23:05,404.2425398231318
08.05.2018 00:05,407.50525035350495
08.05.2018 01:05,400.6308573891548
08.05.2018 02:05,406.3147106680498
08.05.2018 03:05,423.98605688798875
08.05.2018 04:05,435.7544135854571
08.05.2018 05:05,442.73991869958934
08.05.2018 06:05,405.58030869375773
08.05.2018 07:05,390.0416231658041
08.05.2018 08:05,386.60062014190606
08.05.2018 09:05,386.5291450455887
08.05.2018 10:05,392.37816760586986
08.05.2018 11:05,400.33023689310187
08.05.2018 12:05,393.6262717706503
08.05.2018 13:05,396.94662736285346
08.05.2018 14:05,399.1389192214117
08.05.2018 15:05,399.8067206910001
08.05.2018 16:05,401.4746955455522
08.05.2018 17:05,386.14880417107656
08.05.2018 18:05,381.8219152976425
08.05.2018 19:05,380.57967863224167
08.05.2018 20:05,387.6161685753468
08.05.2018 21:05,391.08349818505667
08.05.2018 22:05,395.53834289330723
08.05.2018 23:05,380.1171513712822
09.05.2018 00:05,382.6848716328259
09.05.2018 01:05,366.1290155306894
09.05.2018 02:05,353.6448831447388
09.05.2018 03:05,349.1221043456027
09.05.2018 04:05,340.93342023934593
09.05.2018 05:05,347.5574215152808
09.05.2018 06:05,368.8016164466762
09.05.2018 07:05,379.3073405113302
09.05.2018 08:05,397.8214421068852
09.05.2018 09:05,400.8524192537758
09.05.2018 10:05,393.0243812206389
09.05.2018 11:05,392.05859974883464
09.05.2018 12:05,401.7968157646462
09.05.2018 13:05,408.6257708443537
09.05.2018 14:05,410.0229275506506
09.05.2018 15:05,427.9343295971183
09.05.2018 16:05,438.51614644874695
09.05.2018 17:05,453.9202109141831
09.05.2018 18:05,456.84219140361404
09.05.2018 19:05,453.91088210809613
09.05.2018 20:05,461.8959444931894
09.05.2018 21:05,451.2121540527891
09.05.2018 22:05,444.76376576467646
09.05.2018 23:05,430.22848545731654
10.05.2018 00:05,426.70018747112726
10.05.2018 01:05,411.4281823890053
10.05.2018 02:05,401.6552424413797
10.05.2018 03:05,412.55453186998454
10.05.2018 04:05,432.7966734086347
10.05.2018 05:05,404.70929546983837
10.05.2018 06:05,355.3286327624954
10.05.2018 07:05,364.60217814755237
10.05.2018 08:05,353.1773787975219
10.05.2018 09:05,376.1350129868543
10.05.2018 10:05,371.19616004128824
10.05.2018 11:05,378.26500365308345
10.05.2018 12:05,383.52518621778967
10.05.2018 13:05,424.67360283977166
10.05.2018 14:05,436.63980833364144
10.05.2018 15:05,442.9932995031794
10.05.2018 16:05,443.5229852434856
10.05.2018 17:05,436.55145540372524
10.05.2018 18:05,421.3645914994614
10.05.2018 19:05,421.58848230904357
10.05.2018 20:05,416.1844357182499
10.05.2018 21:05,423.2612829377851
10.05.2018 22:05,429.95620396745835
10.05.2018 23:05,436.6717570142321
11.05.2018 00:05,445.0270950759111
11.05.2018 01:05,450.55164738077616
11.05.2018 02:05,437.52484284920035
11.05.2018 03:05,433.3585921038524
11.05.2018 04:05,438.6971684171892
11.05.2018 05:05,436.1793404426981
11.05.2018 06:05,436.3176309521969
11.05.2018 07:05,440.06456535976434
11.05.2018 08:05,452.80361082906757
11.05.2018 09:05,423.5187532782463
11.05.2018 10:05,358.7075271565186
11.05.2018 11:05,382.23022084654
11.05.2018 12:05,376.6742110944484
11.05.2018 13:05,372.790094746503
11.05.2018 14:05,381.15759369636805
11.05.2018 15:05,379.08388722963934
11.05.2018 16:05,381.8480340544932
11.05.2018 17:05,392.5033257758333
11.05.2018 18:05,396.1554275039651
11.05.2018 19:05,385.0529520363391
11.05.2018 20:05,387.60481229709546
11.05.2018 21:05,387.0539691620867
11.05.2018 22:05,385.4473697864217
11.05.2018 23:05,383.92990566427136
12.05.2018 00:05,374.90860870575597
12.05.2018 01:05,371.0165050564548
12.05.2018 02:05,373.2349289457379
12.05.2018 03:05,368.632320178905
12.05.2018 04:05,361.16538056101166
12.05.2018 05:05,372.21805674498904
12.05.2018 06:05,379.2815934090065
12.05.2018 07:05,366.89650687100334
12.05.2018 08:05,358.0095075830082
12.05.2018 09:05,367.78778075231355
12.05.2018 10:05,381.58109476047116
12.05.2018 11:05,396.26680649777904
12.05.2018 12:05,412.5990937254779
